#node	identifier	category	term ID	term description
SMAD4	9606.ENSP00000341551	GO Process	GO:0072009	Nephron epithelium development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072028	Nephron morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072073	Kidney epithelium development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072074	Kidney mesenchyme development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072075	Metanephric mesenchyme development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072076	Nephrogenic mesenchyme development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072078	Nephron tubule morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072080	Nephron tubule development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072088	Nephron epithelium morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072131	Kidney mesenchyme morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072132	Mesenchyme morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072133	Metanephric mesenchyme morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072134	Nephrogenic mesenchyme morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072163	Mesonephric epithelium development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072164	Mesonephric tubule development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072171	Mesonephric tubule morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:0072359	Circulatory system development
SMAD4	9606.ENSP00000341551	GO Process	GO:0072520	Seminiferous tubule development
SMAD4	9606.ENSP00000341551	GO Process	GO:0080090	Regulation of primary metabolic process
SMAD4	9606.ENSP00000341551	GO Process	GO:0090092	Regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
SMAD4	9606.ENSP00000341551	GO Process	GO:0090100	Positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
SMAD4	9606.ENSP00000341551	GO Process	GO:0090257	Regulation of muscle system process
SMAD4	9606.ENSP00000341551	GO Process	GO:0090287	Regulation of cellular response to growth factor stimulus
SMAD4	9606.ENSP00000341551	GO Process	GO:0090304	Nucleic acid metabolic process
SMAD4	9606.ENSP00000341551	GO Process	GO:0097485	Neuron projection guidance
SMAD4	9606.ENSP00000341551	GO Process	GO:0097659	Nucleic acid-templated transcription
SMAD4	9606.ENSP00000341551	GO Process	GO:0098771	Inorganic ion homeostasis
SMAD4	9606.ENSP00000341551	GO Process	GO:0110020	Regulation of actomyosin structure organization
SMAD4	9606.ENSP00000341551	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
SMAD4	9606.ENSP00000341551	GO Process	GO:0120039	Plasma membrane bounded cell projection morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:1901360	Organic cyclic compound metabolic process
SMAD4	9606.ENSP00000341551	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
SMAD4	9606.ENSP00000341551	GO Process	GO:1901522	Positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus
SMAD4	9606.ENSP00000341551	GO Process	GO:1901576	Organic substance biosynthetic process
SMAD4	9606.ENSP00000341551	GO Process	GO:1901700	Response to oxygen-containing compound
SMAD4	9606.ENSP00000341551	GO Process	GO:1901701	Cellular response to oxygen-containing compound
SMAD4	9606.ENSP00000341551	GO Process	GO:1901983	Regulation of protein acetylation
SMAD4	9606.ENSP00000341551	GO Process	GO:1901985	Positive regulation of protein acetylation
SMAD4	9606.ENSP00000341551	GO Process	GO:1902115	Regulation of organelle assembly
SMAD4	9606.ENSP00000341551	GO Process	GO:1902116	Negative regulation of organelle assembly
SMAD4	9606.ENSP00000341551	GO Process	GO:1902531	Regulation of intracellular signal transduction
SMAD4	9606.ENSP00000341551	GO Process	GO:1902532	Negative regulation of intracellular signal transduction
SMAD4	9606.ENSP00000341551	GO Process	GO:1902679	Negative regulation of RNA biosynthetic process
SMAD4	9606.ENSP00000341551	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
SMAD4	9606.ENSP00000341551	GO Process	GO:1902893	Regulation of miRNA transcription
SMAD4	9606.ENSP00000341551	GO Process	GO:1902895	Positive regulation of miRNA transcription
SMAD4	9606.ENSP00000341551	GO Process	GO:1902903	Regulation of supramolecular fiber organization
SMAD4	9606.ENSP00000341551	GO Process	GO:1902904	Negative regulation of supramolecular fiber organization
SMAD4	9606.ENSP00000341551	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
SMAD4	9606.ENSP00000341551	GO Process	GO:1903507	Negative regulation of nucleic acid-templated transcription
SMAD4	9606.ENSP00000341551	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
SMAD4	9606.ENSP00000341551	GO Process	GO:1903530	Regulation of secretion by cell
SMAD4	9606.ENSP00000341551	GO Process	GO:1903532	Positive regulation of secretion by cell
SMAD4	9606.ENSP00000341551	GO Process	GO:1903844	Regulation of cellular response to transforming growth factor beta stimulus
SMAD4	9606.ENSP00000341551	GO Process	GO:1903846	Positive regulation of cellular response to transforming growth factor beta stimulus
SMAD4	9606.ENSP00000341551	GO Process	GO:1905207	Regulation of cardiocyte differentiation
SMAD4	9606.ENSP00000341551	GO Process	GO:1905208	Negative regulation of cardiocyte differentiation
SMAD4	9606.ENSP00000341551	GO Process	GO:1905304	Regulation of cardiac myofibril assembly
SMAD4	9606.ENSP00000341551	GO Process	GO:1905305	Negative regulation of cardiac myofibril assembly
SMAD4	9606.ENSP00000341551	GO Process	GO:2000026	Regulation of multicellular organismal development
SMAD4	9606.ENSP00000341551	GO Process	GO:2000136	Regulation of cell proliferation involved in heart morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:2000138	Positive regulation of cell proliferation involved in heart morphogenesis
SMAD4	9606.ENSP00000341551	GO Process	GO:2000615	Regulation of histone H3-K9 acetylation
SMAD4	9606.ENSP00000341551	GO Process	GO:2000617	Positive regulation of histone H3-K9 acetylation
SMAD4	9606.ENSP00000341551	GO Process	GO:2000628	Regulation of miRNA metabolic process
SMAD4	9606.ENSP00000341551	GO Process	GO:2000630	Positive regulation of miRNA metabolic process
SMAD4	9606.ENSP00000341551	GO Process	GO:2000725	Regulation of cardiac muscle cell differentiation
SMAD4	9606.ENSP00000341551	GO Process	GO:2000726	Negative regulation of cardiac muscle cell differentiation
SMAD4	9606.ENSP00000341551	GO Process	GO:2000756	Regulation of peptidyl-lysine acetylation
SMAD4	9606.ENSP00000341551	GO Process	GO:2000758	Positive regulation of peptidyl-lysine acetylation
SMAD4	9606.ENSP00000341551	GO Process	GO:2001141	Regulation of RNA biosynthetic process
SMAD4	9606.ENSP00000341551	GO Function	GO:0000976	Transcription cis-regulatory region binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
SMAD4	9606.ENSP00000341551	GO Function	GO:0000987	Cis-regulatory region sequence-specific DNA binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0001067	Transcription regulatory region nucleic acid binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0001216	DNA-binding transcription activator activity
SMAD4	9606.ENSP00000341551	GO Function	GO:0001221	Transcription coregulator binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0001223	Transcription coactivator binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific
SMAD4	9606.ENSP00000341551	GO Function	GO:0003676	Nucleic acid binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0003677	DNA binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0003682	Chromatin binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0003690	Double-stranded DNA binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0003700	DNA-binding transcription factor activity
SMAD4	9606.ENSP00000341551	GO Function	GO:0005488	Binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0005515	Protein binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0005518	Collagen binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0008092	Cytoskeletal protein binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0008134	Transcription factor binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0031005	Filamin binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0042802	Identical protein binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0042803	Protein homodimerization activity
SMAD4	9606.ENSP00000341551	GO Function	GO:0043167	Ion binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0043168	Anion binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0043169	Cation binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0043199	Sulfate binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0043565	Sequence-specific DNA binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0044877	Protein-containing complex binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0046332	SMAD binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0046872	Metal ion binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0046983	Protein dimerization activity
SMAD4	9606.ENSP00000341551	GO Function	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0070411	I-SMAD binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0070412	R-SMAD binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0097159	Organic cyclic compound binding
SMAD4	9606.ENSP00000341551	GO Function	GO:0140110	Transcription regulator activity
SMAD4	9606.ENSP00000341551	GO Function	GO:0140297	DNA-binding transcription factor binding
SMAD4	9606.ENSP00000341551	GO Function	GO:1901363	Heterocyclic compound binding
SMAD4	9606.ENSP00000341551	GO Function	GO:1901681	Sulfur compound binding
SMAD4	9606.ENSP00000341551	GO Function	GO:1990837	Sequence-specific double-stranded DNA binding
SMAD4	9606.ENSP00000341551	GO Component	GO:0000785	Chromatin
SMAD4	9606.ENSP00000341551	GO Component	GO:0005622	Intracellular anatomical structure
SMAD4	9606.ENSP00000341551	GO Component	GO:0005634	Nucleus
SMAD4	9606.ENSP00000341551	GO Component	GO:0005654	Nucleoplasm
SMAD4	9606.ENSP00000341551	GO Component	GO:0005667	Transcription regulator complex
SMAD4	9606.ENSP00000341551	GO Component	GO:0005694	Chromosome
SMAD4	9606.ENSP00000341551	GO Component	GO:0005737	Cytoplasm
SMAD4	9606.ENSP00000341551	GO Component	GO:0005813	Centrosome
SMAD4	9606.ENSP00000341551	GO Component	GO:0005815	Microtubule organizing center
SMAD4	9606.ENSP00000341551	GO Component	GO:0005829	Cytosol
SMAD4	9606.ENSP00000341551	GO Component	GO:0005856	Cytoskeleton
SMAD4	9606.ENSP00000341551	GO Component	GO:0015630	Microtubule cytoskeleton
SMAD4	9606.ENSP00000341551	GO Component	GO:0031974	Membrane-enclosed lumen
SMAD4	9606.ENSP00000341551	GO Component	GO:0031981	Nuclear lumen
SMAD4	9606.ENSP00000341551	GO Component	GO:0032444	Activin responsive factor complex
SMAD4	9606.ENSP00000341551	GO Component	GO:0032991	Protein-containing complex
SMAD4	9606.ENSP00000341551	GO Component	GO:0043226	Organelle
SMAD4	9606.ENSP00000341551	GO Component	GO:0043227	Membrane-bounded organelle
SMAD4	9606.ENSP00000341551	GO Component	GO:0043228	Non-membrane-bounded organelle
SMAD4	9606.ENSP00000341551	GO Component	GO:0043229	Intracellular organelle
SMAD4	9606.ENSP00000341551	GO Component	GO:0043231	Intracellular membrane-bounded organelle
SMAD4	9606.ENSP00000341551	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
SMAD4	9606.ENSP00000341551	GO Component	GO:0043233	Organelle lumen
SMAD4	9606.ENSP00000341551	GO Component	GO:0070013	Intracellular organelle lumen
SMAD4	9606.ENSP00000341551	GO Component	GO:0071141	SMAD protein complex
SMAD4	9606.ENSP00000341551	GO Component	GO:0071144	Heteromeric SMAD protein complex
SMAD4	9606.ENSP00000341551	GO Component	GO:0090575	RNA polymerase II transcription regulator complex
SMAD4	9606.ENSP00000341551	GO Component	GO:0110165	Cellular anatomical entity
SMAD4	9606.ENSP00000341551	GO Component	GO:0140513	Nuclear protein-containing complex
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21047	Wnt signaling pathway, and Regulation of pathway-restricted SMAD protein phosphorylation
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21048	Wnt signaling pathway, and Regulation of pathway-restricted SMAD protein phosphorylation
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21270	Regulation of pathway-restricted SMAD protein phosphorylation, and Signaling by BMP
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21272	Regulation of pathway-restricted SMAD protein phosphorylation, and Signaling by BMP
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21274	Regulation of pathway-restricted SMAD protein phosphorylation, and Signaling by BMP
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21275	Signaling by BMP, and TGF-beta propeptide
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21327	Dwarfin, and E3 ubiquitin-protein ligase, SMURF1 type
SMAD4	9606.ENSP00000341551	STRING clusters	CL:21329	Dwarfin, and E3 ubiquitin-protein ligase, SMURF1 type
SMAD4	9606.ENSP00000341551	KEGG	hsa04068	FoxO signaling pathway
SMAD4	9606.ENSP00000341551	KEGG	hsa04110	Cell cycle
SMAD4	9606.ENSP00000341551	KEGG	hsa04310	Wnt signaling pathway
SMAD4	9606.ENSP00000341551	KEGG	hsa04350	TGF-beta signaling pathway
SMAD4	9606.ENSP00000341551	KEGG	hsa04371	Apelin signaling pathway
SMAD4	9606.ENSP00000341551	KEGG	hsa04390	Hippo signaling pathway
SMAD4	9606.ENSP00000341551	KEGG	hsa04520	Adherens junction
SMAD4	9606.ENSP00000341551	KEGG	hsa04550	Signaling pathways regulating pluripotency of stem cells
SMAD4	9606.ENSP00000341551	KEGG	hsa04659	Th17 cell differentiation
SMAD4	9606.ENSP00000341551	KEGG	hsa04933	AGE-RAGE signaling pathway in diabetic complications
SMAD4	9606.ENSP00000341551	KEGG	hsa05161	Hepatitis B
SMAD4	9606.ENSP00000341551	KEGG	hsa05166	Human T-cell leukemia virus 1 infection
SMAD4	9606.ENSP00000341551	KEGG	hsa05200	Pathways in cancer
SMAD4	9606.ENSP00000341551	KEGG	hsa05210	Colorectal cancer
SMAD4	9606.ENSP00000341551	KEGG	hsa05212	Pancreatic cancer
SMAD4	9606.ENSP00000341551	KEGG	hsa05220	Chronic myeloid leukemia
SMAD4	9606.ENSP00000341551	KEGG	hsa05225	Hepatocellular carcinoma
SMAD4	9606.ENSP00000341551	KEGG	hsa05226	Gastric cancer
SMAD4	9606.ENSP00000341551	Reactome	HSA-1181150	Signaling by NODAL
SMAD4	9606.ENSP00000341551	Reactome	HSA-1266738	Developmental Biology
SMAD4	9606.ENSP00000341551	Reactome	HSA-1502540	Signaling by Activin
SMAD4	9606.ENSP00000341551	Reactome	HSA-162582	Signal Transduction
SMAD4	9606.ENSP00000341551	Reactome	HSA-1643685	Disease
SMAD4	9606.ENSP00000341551	Reactome	HSA-170834	Signaling by TGF-beta Receptor Complex
SMAD4	9606.ENSP00000341551	Reactome	HSA-201451	Signaling by BMP
SMAD4	9606.ENSP00000341551	Reactome	HSA-212436	Generic Transcription Pathway
SMAD4	9606.ENSP00000341551	Reactome	HSA-2173789	TGF-beta receptor signaling activates SMADs
SMAD4	9606.ENSP00000341551	Reactome	HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
SMAD4	9606.ENSP00000341551	Reactome	HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity
SMAD4	9606.ENSP00000341551	Reactome	HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
SMAD4	9606.ENSP00000341551	Reactome	HSA-3304347	Loss of Function of SMAD4 in Cancer
SMAD4	9606.ENSP00000341551	Reactome	HSA-3304349	Loss of Function of SMAD2/3 in Cancer
SMAD4	9606.ENSP00000341551	Reactome	HSA-3304351	Signaling by TGF-beta Receptor Complex in Cancer
SMAD4	9606.ENSP00000341551	Reactome	HSA-3311021	SMAD4 MH2 Domain Mutants in Cancer
SMAD4	9606.ENSP00000341551	Reactome	HSA-3315487	SMAD2/3 MH2 Domain Mutants in Cancer
SMAD4	9606.ENSP00000341551	Reactome	HSA-392499	Metabolism of proteins
SMAD4	9606.ENSP00000341551	Reactome	HSA-452723	Transcriptional regulation of pluripotent stem cells
SMAD4	9606.ENSP00000341551	Reactome	HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers
SMAD4	9606.ENSP00000341551	Reactome	HSA-5663205	Infectious disease
SMAD4	9606.ENSP00000341551	Reactome	HSA-5688426	Deubiquitination
SMAD4	9606.ENSP00000341551	Reactome	HSA-5689880	Ub-specific processing proteases
SMAD4	9606.ENSP00000341551	Reactome	HSA-597592	Post-translational protein modification
SMAD4	9606.ENSP00000341551	Reactome	HSA-73857	RNA Polymerase II Transcription
SMAD4	9606.ENSP00000341551	Reactome	HSA-74160	Gene expression (Transcription)
SMAD4	9606.ENSP00000341551	Reactome	HSA-8878159	Transcriptional regulation by RUNX3
SMAD4	9606.ENSP00000341551	Reactome	HSA-8878166	Transcriptional regulation by RUNX2
SMAD4	9606.ENSP00000341551	Reactome	HSA-8941326	RUNX2 regulates bone development
SMAD4	9606.ENSP00000341551	Reactome	HSA-8941855	RUNX3 regulates CDKN1A transcription
SMAD4	9606.ENSP00000341551	Reactome	HSA-8952158	RUNX3 regulates BCL2L11 (BIM) transcription
SMAD4	9606.ENSP00000341551	Reactome	HSA-9006936	Signaling by TGFB family members
SMAD4	9606.ENSP00000341551	Reactome	HSA-9614085	FOXO-mediated transcription
SMAD4	9606.ENSP00000341551	Reactome	HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes
SMAD4	9606.ENSP00000341551	Reactome	HSA-9617828	FOXO-mediated transcription of cell cycle genes
SMAD4	9606.ENSP00000341551	Reactome	HSA-9678108	SARS-CoV-1 Infection
SMAD4	9606.ENSP00000341551	Reactome	HSA-9679506	SARS-CoV Infections
SMAD4	9606.ENSP00000341551	Reactome	HSA-9692914	SARS-CoV-1-host interactions
SMAD4	9606.ENSP00000341551	Reactome	HSA-9735871	SARS-CoV-1 targets host intracellular signalling and regulatory pathways
SMAD4	9606.ENSP00000341551	Reactome	HSA-9754189	Germ layer formation at gastrulation
SMAD4	9606.ENSP00000341551	Reactome	HSA-9758941	Gastrulation
SMAD4	9606.ENSP00000341551	WikiPathways	WP138	Androgen receptor signaling pathway
SMAD4	9606.ENSP00000341551	WikiPathways	WP1425	Bone morphogenic protein signaling and regulation
SMAD4	9606.ENSP00000341551	WikiPathways	WP1591	Heart development
SMAD4	9606.ENSP00000341551	WikiPathways	WP179	Cell cycle
SMAD4	9606.ENSP00000341551	WikiPathways	WP2840	Hair follicle development: cytodifferentiation - part 3 of 3
SMAD4	9606.ENSP00000341551	WikiPathways	WP2853	Endoderm differentiation
SMAD4	9606.ENSP00000341551	WikiPathways	WP2857	Mesodermal commitment pathway
SMAD4	9606.ENSP00000341551	WikiPathways	WP2858	Ectoderm differentiation
SMAD4	9606.ENSP00000341551	WikiPathways	WP2870	Extracellular vesicle-mediated signaling in recipient cells
SMAD4	9606.ENSP00000341551	WikiPathways	WP3646	Hepatitis C and hepatocellular carcinoma
SMAD4	9606.ENSP00000341551	WikiPathways	WP3657	Hematopoietic stem cell gene regulation by GABP alpha/beta complex
SMAD4	9606.ENSP00000341551	WikiPathways	WP366	TGF-beta signaling pathway
SMAD4	9606.ENSP00000341551	WikiPathways	WP3668	Hypothesized pathways in pathogenesis of cardiovascular disease
SMAD4	9606.ENSP00000341551	WikiPathways	WP3859	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition
SMAD4	9606.ENSP00000341551	WikiPathways	WP3874	Canonical and non-canonical TGF-B signaling
SMAD4	9606.ENSP00000341551	WikiPathways	WP3927	BMP signaling in eyelid development
SMAD4	9606.ENSP00000341551	WikiPathways	WP3931	Embryonic stem cell pluripotency pathways
SMAD4	9606.ENSP00000341551	WikiPathways	WP4216	Chromosomal and microsatellite instability in colorectal cancer 
SMAD4	9606.ENSP00000341551	WikiPathways	WP4239	Epithelial to mesenchymal transition in colorectal cancer
SMAD4	9606.ENSP00000341551	WikiPathways	WP4263	Pancreatic adenocarcinoma pathway
SMAD4	9606.ENSP00000341551	WikiPathways	WP4482	Vitamin D in inflammatory diseases
SMAD4	9606.ENSP00000341551	WikiPathways	WP4535	Envelope proteins and their potential roles in EDMD physiopathology
SMAD4	9606.ENSP00000341551	WikiPathways	WP4666	Hepatitis B infection
SMAD4	9606.ENSP00000341551	WikiPathways	WP4674	Head and neck squamous cell carcinoma
SMAD4	9606.ENSP00000341551	WikiPathways	WP4787	Osteoblast differentiation and related diseases
SMAD4	9606.ENSP00000341551	WikiPathways	WP4816	TGF-beta receptor signaling in skeletal dysplasias
SMAD4	9606.ENSP00000341551	WikiPathways	WP4838	Regucalcin in proximal tubule epithelial kidney cells
SMAD4	9606.ENSP00000341551	WikiPathways	WP5036	Angiotensin II receptor type 1 pathway
SMAD4	9606.ENSP00000341551	WikiPathways	WP5083	Neuroinflammation and glutamatergic signaling
SMAD4	9606.ENSP00000341551	WikiPathways	WP5103	Progeria-associated lipodystrophy
SMAD4	9606.ENSP00000341551	WikiPathways	WP5144	NRP1-triggered signaling pathways in pancreatic cancer 
SMAD4	9606.ENSP00000341551	WikiPathways	WP5205	Clock-controlled autophagy in bone metabolism
SMAD4	9606.ENSP00000341551	WikiPathways	WP5322	CKAP4 signaling pathway map
SMAD4	9606.ENSP00000341551	WikiPathways	WP560	TGF-beta receptor signaling
SMAD4	9606.ENSP00000341551	WikiPathways	WP710	DNA damage response (only ATM dependent)
SMAD4	9606.ENSP00000341551	DISEASES	DOID:0050177	Monogenic disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:0050686	Organ system cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:0050687	Cell type cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:0050736	Autosomal dominant disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:0050739	Autosomal genetic disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:0050787	Juvenile polyposis syndrome
SMAD4	9606.ENSP00000341551	DISEASES	DOID:0080355	Hepatobiliary system cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:1270	Hereditary hemorrhagic telangiectasia
SMAD4	9606.ENSP00000341551	DISEASES	DOID:1287	Cardiovascular system disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:14566	Disease of cellular proliferation
SMAD4	9606.ENSP00000341551	DISEASES	DOID:162	Cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:170	Endocrine gland cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:178	Vascular disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:1793	Pancreatic cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:1795	Tumor of exocrine pancreas
SMAD4	9606.ENSP00000341551	DISEASES	DOID:26	Pancreas disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:28	Endocrine system disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:299	Adenocarcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:305	Carcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:3118	Hepatobiliary disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:3119	Gastrointestinal system cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:3498	Pancreatic ductal adenocarcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4	Disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4074	Pancreatic adenocarcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4138	Bile duct disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4606	Bile duct cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4607	Biliary tract cancer
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4896	Bile duct adenocarcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4897	Bile duct carcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4905	Pancreatic carcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:4947	Cholangiocarcinoma
SMAD4	9606.ENSP00000341551	DISEASES	DOID:630	Genetic disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:7	Disease of anatomical entity
SMAD4	9606.ENSP00000341551	DISEASES	DOID:77	Gastrointestinal system disease
SMAD4	9606.ENSP00000341551	DISEASES	DOID:9741	Biliary tract disease
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000042	Animal
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000081	Reproductive system
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000083	Female reproductive system
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000142	Brain
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000174	Embryonic structure
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000227	Central nervous system
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000282	Head
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000284	Organism form
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000345	Digestive gland
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000449	Fetus
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000522	Gland
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000759	Liver
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0000887	Muscle
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0001078	Placenta
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0001484	Nervous system
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0001485	Muscular system
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0001488	Endocrine gland
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0001489	Whole body
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0001491	Viscus
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0003091	Urogenital system
SMAD4	9606.ENSP00000341551	TISSUES	BTO:0003099	Internal female genital organ
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0000785	Chromatin
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005576	Extracellular region
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005622	Intracellular
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005634	Nucleus
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005654	Nucleoplasm
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005694	Chromosome
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005737	Cytoplasm
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005813	Centrosome
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005815	Microtubule organizing center
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005829	Cytosol
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0005856	Cytoskeleton
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
SMAD4	9606.ENSP00000341551	COMPARTMENTS	GOCC:0031012	Extracellular matrix
